10:36,P,2.66,335.00,4.0,3503.98
13:57,P,2.83,263.00,4.0,3503.98
09:33,P,1.19,195.00,4.0,3522.48
10:18,C,2.12,205.00,4.0,3522.48
10:30,P,2.31,312.00,4.0,3522.48
09:33,P,2.07,211.00,4.0,3511.45
10:45,P,3.81,379.00,4.0,3511.45
09:33,C,5.12,311.00,4.0,3590.61
11:00,C,1.13,96.00,4.0,3590.61
14:30,P,2.31,235.00,4.0,3590.61
14:48,C,2.55,230.00,4.0,3590.61
09:32,P,3.45,262.00,4.0,3547.71
10:51,C,2.36,266.00,4.0,3547.71
11:03,P,3.09,213.00,4.0,3547.71
09:33,P,2.41,200.00,4.0,3651.29
10:33,P,1.99,162.00,4.0,3766.98
11:03,C,2.54,335.00,4.0,3766.98
14:39,C,2.87,296.00,4.0,3766.98
09:30,P,1.90,180.00,4.0,3802.62
09:37,C,1.97,230.00,4.0,3802.62
10:39,P,2.71,269.00,4.0,3802.62
09:37,P,2.64,220.00,4.0,3834.52
09:33,C,3.40,227.00,4.0,3913.15
10:57,P,6.48,363.00,4.0,3913.15
13:03,C,2.48,330.00,4.0,3913.15
14:33,P,2.57,228.00,4.0,3913.15
09:33,C,1.49,167.00,4.0,3868.70
09:36,P,2.20,248.00,4.0,3868.70
11:09,C,2.28,269.00,4.0,3868.70
10:00,P,2.85,192.00,4.0,3940.24
10:42,C,6.72,400.00,4.0,3940.24
11:00,C,6.12,339.00,4.0,3940.24
11:33,P,4.66,313.00,4.0,3940.24
09:40,P,2.01,197.00,4.0,4006.86
09:45,C,2.16,207.00,4.0,4006.86
09:54,P,4.00,232.00,4.0,4006.86
09:32,C,2.05,225.00,4.0,4025.85
11:42,C,2.59,224.00,4.0,4025.85
09:43,C,5.80,290.00,4.0,3927.99
09:54,P,2.40,200.00,4.0,3927.99
11:36,C,2.89,228.00,4.0,3927.99
13:57,P,3.61,254.00,4.0,3927.99
09:33,C,2.59,224.00,4.0,3932.79
09:45,P,2.63,210.00,4.0,3932.79
10:15,C,2.64,217.00,4.0,3932.79
11:15,P,5.26,287.00,4.0,3932.79
09:33,P,3.54,223.00,4.0,3926.14
12:54,C,4.23,328.00,4.0,3926.14
14:48,C,4.19,333.00,4.0,3926.14
09:32,P,4.07,266.00,4.0,3797.98
11:03,C,0.64,161.00,4.0,3797.98
09:33,C,4.50,290.00,4.0,4015.43
09:42,C,1.86,208.00,4.0,3940.99
14:12,C,5.41,324.00,4.0,3940.99
09:33,C,1.50,201.00,4.0,3984.97
09:41,P,2.18,192.00,4.0,3984.97
09:45,C,2.51,227.00,4.0,3984.97
09:30,C,1.88,192.00,4.0,3998.76
11:42,P,2.88,233.00,4.0,3998.76
12:15,C,3.28,249.00,4.0,3998.76
09:30,P,3.77,240.00,4.0,3993.83
14:45,C,2.29,229.00,4.0,3993.83
09:30,P,1.48,165.00,4.0,3989.57
09:35,C,2.76,247.00,4.0,3989.57
11:54,P,2.20,199.00,4.0,3989.57
13:03,C,3.29,293.00,4.0,3989.57
09:30,C,4.31,279.00,4.0,3948.47
12:18,C,6.60,372.00,4.0,3948.47
14:15,C,5.61,360.00,4.0,3948.47
09:33,C,0.51,167.00,4.0,4061.35
09:37,P,1.21,165.00,4.0,4061.35
09:54,P,2.63,216.00,4.0,4061.35
09:57,C,4.09,260.00,4.0,4119.43
09:33,C,2.00,233.00,4.0,4130.72
15:06,C,3.36,285.00,4.0,4130.72
09:35,P,3.98,224.00,4.0,4225.98
09:33,C,6.71,295.00,4.0,4130.41
10:06,P,2.73,221.00,4.0,4130.41
11:39,C,2.46,201.00,4.0,4130.41
13:21,P,3.62,240.00,4.0,4130.41
11:01,P,1.68,200.00,4.0,4186.92
11:03,C,1.30,188.00,4.0,4186.92
12:18,P,6.53,271.00,4.0,4186.92
09:30,C,4.26,261.00,4.0,4030.79
10:30,P,6.56,252.00,4.0,4030.79
15:12,P,2.89,215.00,4.0,4030.79
09:58,P,0.92,167.00,4.0,4457.19
10:03,C,2.73,235.00,4.0,4457.19
09:38,P,3.89,206.00,4.0,4388.73
12:27,C,2.12,228.00,4.0,4388.73
09:33,C,4.77,235.00,4.0,4744.77
09:48,C,2.24,218.00,4.0,4594.27
09:33,P,0.65,155.00,4.0,4688.89
09:36,C,5.58,263.00,4.0,4688.89
11:18,P,2.26,201.00,4.0,4688.89
13:54,C,2.81,239.00,4.0,4688.89
09:38,P,3.02,236.00,4.0,4859.32
09:30,C,1.25,207.00,4.0,4948.40
09:36,P,0.55,159.00,4.0,4948.40
11:24,C,3.44,248.00,4.0,4948.40
12:00,P,2.36,203.00,4.0,4948.40
09:33,P,3.76,217.00,4.0,4948.82
09:38,C,1.59,204.00,4.0,4948.82
09:50,P,2.47,198.00,4.0,4948.82
11:09,C,2.37,225.00,4.0,4948.82
11:02,C,4.19,264.00,4.0,5086.24
12:57,P,2.73,226.00,4.0,5086.24
09:33,P,3.45,197.00,4.0,5062.13
14:24,C,4.33,298.00,4.0,5062.13
09:30,P,3.77,234.00,4.0,4987.43
11:00,C,1.21,180.00,4.0,4987.43
11:21,P,2.86,215.00,4.0,4987.43
13:39,P,7.13,372.00,4.0,4987.43
09:54,P,1.91,182.00,4.0,4972.33
12:24,C,3.43,266.00,4.0,4972.33
09:30,P,2.86,250.00,4.0,4916.78
09:33,C,1.42,198.00,4.0,5027.14
09:40,P,4.07,241.00,4.0,5027.14
09:45,C,2.43,226.00,4.0,5027.14
11:00,P,0.91,140.00,4.0,5027.14
09:40,C,2.18,203.00,4.0,5054.41
09:30,P,4.68,240.00,4.0,5108.48
10:42,C,3.67,275.00,4.0,5108.48
11:45,P,2.87,220.00,4.0,5108.48
13:18,C,2.75,236.00,4.0,5108.48
09:30,P,1.26,166.00,4.0,5049.83
09:36,C,1.01,192.00,4.0,5049.83
09:48,P,2.17,181.00,4.0,5049.83
10:27,C,2.86,253.00,4.0,5049.83
09:30,C,2.67,236.00,4.0,5015.11
09:41,C,2.06,214.00,4.0,5015.11
09:30,C,1.19,185.00,4.0,5077.62
09:38,P,0.76,146.00,4.0,5077.62
09:50,C,0.63,163.00,4.0,5077.62
09:51,P,2.70,216.00,4.0,5077.62
09:33,P,2.66,211.00,4.0,5060.62
11:01,C,0.94,178.00,4.0,5060.62
13:42,P,2.51,208.00,4.0,5060.62
14:42,C,2.20,215.00,4.0,5060.62
09:38,C,1.39,193.00,4.0,5209.40
09:44,C,2.21,218.00,4.0,5318.59
11:04,P,0.93,151.00,4.0,5318.59
13:45,C,0.83,130.00,4.0,5318.59
09:36,C,3.03,242.00,4.0,5236.65
09:32,P,3.72,282.00,4.0,5315.20
15:00,C,4.30,354.00,4.0,5315.20
09:33,P,1.65,172.00,4.0,5238.26
09:44,C,1.78,199.00,4.0,5238.26
09:48,P,3.17,237.00,4.0,5238.26
11:01,C,1.29,171.00,4.0,5238.26
