15:03:16 p12 | C a3 mny+4 (real +4.22) 759/762 | mid 2.825 spr 4.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:03:21 p12 | C a4 mny+4 (real +4.22) 759/763 | mid 3.540 spr 3.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:03:39 p12 | C a2 mny+5 (real +5.37) 758/760 | mid 1.980 spr 13.1% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:04:07 p12 | C a3 mny+5 (real +5.37) 758/761 | mid 2.940 spr 7.5% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
15:04:33 p12 | C a4 mny+5 (real +5.37) 758/762 | mid 3.840 spr 5.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:05:37 p13 | P a2 mny-3 (real -3.42) 760/758 | mid 0.020 spr 100.0% | C:Filled 0.02 19.3s | V:FORZADO None 32.4s | ida-vuelta None$
15:06:42 p13 | P a3 mny-3 (real -3.42) 760/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:07:08 p13 | P a4 mny-3 (real -3.42) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:07:33 p13 | P a2 mny-2 (real -2.42) 761/759 | mid 0.040 spr 50.0% | C:Filled 0.04 4.1s | V:FORZADO 0.02 40.6s | ida-vuelta -2.0$
15:08:28 p13 | P a3 mny-2 (real -2.42) 761/758 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:08:53 p13 | P a4 mny-2 (real -2.42) 761/757 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:09:59 p13 | P a4 mny-1 (real -0.62) 763/759 | mid 0.270 spr 7.4% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
15:10:09 p13 | C a2 mny+2 (real +1.62) 762/764 | mid 1.375 spr 2.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:10:15 p13 | C a2 mny+3 (real +2.62) 761/763 | mid 1.735 spr 7.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:10:20 p13 | C a3 mny+3 (real +2.62) 761/764 | mid 2.300 spr 5.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:10:25 p13 | C a2 mny+4 (real +3.62) 760/762 | mid 1.930 spr 8.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:10:30 p13 | C a3 mny+4 (real +3.62) 760/763 | mid 2.740 spr 5.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:10:47 p13 | C a4 mny+4 (real +3.62) 760/764 | mid 3.250 spr 3.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:10:55 p13 | C a2 mny+5 (real +4.62) 759/761 | mid 1.985 spr 12.6% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:11:20 p13 | C a3 mny+5 (real +4.62) 759/762 | mid 2.930 spr 6.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:11:25 p13 | C a4 mny+5 (real +4.62) 759/763 | mid 3.720 spr 4.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:13:17 p14 | P a2 mny-2 (real -2.44) 761/759 | mid 0.030 spr 66.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:13:45 p14 | P a3 mny-2 (real -2.44) 761/758 | mid 0.030 spr 66.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:14:10 p14 | P a4 mny-2 (real -2.44) 761/757 | mid 0.030 spr 66.7% | C:Filled 0.03 8.6s | V:FORZADO 0.009999999999999998 16.1s | ida-vuelta -2.0$
15:14:45 p14 | P a2 mny-1 (real -1.44) 762/760 | mid 0.080 spr 25.0% | C:Filled 0.07 1.0s | V:FORZADO 0.04000000000000001 40.5s | ida-vuelta -3.0$
15:15:36 p14 | P a3 mny-1 (real -1.44) 762/759 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:16:01 p14 | P a4 mny-1 (real -1.44) 762/758 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:16:38 p14 | P a2 mny+0 (real +0.27) 764/762 | mid 0.550 spr 3.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:16:46 p14 | P a3 mny+0 (real +0.27) 764/761 | mid 0.590 spr 3.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:16:51 p14 | P a4 mny+0 (real +0.27) 764/760 | mid 0.610 spr 3.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:16:56 p14 | C a2 mny+2 (real +1.73) 762/764 | mid 1.445 spr 2.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:17:01 p14 | C a2 mny+3 (real +2.73) 761/763 | mid 1.800 spr 5.6% | C:RECHAZADA None 1.0s | V:None None Nones | ida-vuelta None$
15:17:07 p14 | C a3 mny+3 (real +2.73) 761/764 | mid 2.395 spr 3.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:17:40 p14 | C a2 mny+4 (real +3.64) 760/762 | mid 1.910 spr 6.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:17:48 p14 | P a2 mny+4 (real +4.36) 768/766 | mid 1.990 spr 8.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:18:13 p14 | C a3 mny+4 (real +3.64) 760/763 | mid 2.725 spr 4.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:18:18 p14 | P a3 mny+4 (real +4.36) 768/765 | mid 2.940 spr 4.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:18:22 p14 | C a4 mny+4 (real +3.64) 760/764 | mid 3.270 spr 3.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:18:27 p14 | P a4 mny+4 (real +4.36) 768/764 | mid 3.710 spr 2.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:18:37 p14 | C a2 mny+5 (real +5.45) 758/760 | mid 1.960 spr 13.3% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
15:19:05 p14 | C a3 mny+5 (real +5.45) 758/761 | mid 2.940 spr 8.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:21:19 p15 | P a2 mny-2 (real -2.25) 761/759 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:21:47 p15 | P a3 mny-2 (real -2.25) 761/758 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:22:12 p15 | P a4 mny-2 (real -2.25) 761/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:22:36 p15 | P a2 mny-1 (real -1.25) 762/760 | mid 0.100 spr 20.0% | C:Filled 0.07 19.2s | V:FORZADO 0.05 16.6s | ida-vuelta -2.0$
15:23:22 p15 | P a3 mny-1 (real -1.25) 762/759 | mid 0.100 spr 20.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:23:46 p15 | P a4 mny-1 (real -1.25) 762/758 | mid 0.100 spr 20.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:24:23 p15 | P a2 mny+0 (real +0.42) 764/762 | mid 0.580 spr 3.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:24:31 p15 | P a3 mny+0 (real +0.42) 764/761 | mid 0.610 spr 3.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:24:36 p15 | P a4 mny+0 (real +0.42) 764/760 | mid 0.630 spr 3.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:24:41 p15 | C a2 mny+2 (real +1.58) 762/764 | mid 1.420 spr 2.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:24:46 p15 | C a2 mny+3 (real +2.58) 761/763 | mid 1.815 spr 3.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:24:50 p15 | C a3 mny+3 (real +2.58) 761/764 | mid 2.390 spr 2.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:25:26 p15 | C a2 mny+4 (real +3.65) 760/762 | mid 1.945 spr 5.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:25:34 p15 | C a3 mny+4 (real +3.65) 760/763 | mid 2.790 spr 3.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:25:39 p15 | C a4 mny+4 (real +3.65) 760/764 | mid 3.365 spr 2.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:25:44 p15 | C a2 mny+5 (real +4.65) 759/761 | mid 1.995 spr 12.5% | C:NO_LLENA None 20.1s | V:None None Nones | ida-vuelta None$
15:26:08 p15 | C a3 mny+5 (real +4.65) 759/762 | mid 2.960 spr 7.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:26:13 p15 | C a4 mny+5 (real +4.65) 759/763 | mid 3.805 spr 5.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:28:20 p16 | P a2 mny-2 (real -1.56) 762/760 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:28:47 p16 | P a3 mny-2 (real -1.56) 762/759 | mid 0.050 spr 40.0% | C:Filled 0.06 9.6s | V:FORZADO 0.039999999999999994 40.5s | ida-vuelta -2.0$
15:29:49 p16 | P a4 mny-2 (real -1.56) 762/758 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:30:14 p16 | C a2 mny+3 (real +2.56) 761/763 | mid 1.785 spr 6.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:30:18 p16 | C a2 mny+4 (real +3.56) 760/762 | mid 1.980 spr 10.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:30:23 p16 | C a3 mny+4 (real +3.56) 760/763 | mid 2.805 spr 6.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:30:41 p16 | C a4 mny+4 (real +4.49) 759/763 | mid 3.765 spr 5.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:30:49 p16 | C a2 mny+5 (real +5.49) 758/760 | mid 2.010 spr 17.9% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:31:13 p16 | C a3 mny+5 (real +5.49) 758/761 | mid 3.035 spr 9.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:31:38 p16 | C a4 mny+5 (real +5.49) 758/762 | mid 3.970 spr 6.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:34:17 p17 | P a2 mny-1 (real -1.20) 762/760 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:34:45 p17 | P a3 mny-1 (real -1.20) 762/759 | mid 0.080 spr 25.0% | C:Filled 0.1 7.6s | V:FORZADO 0.08 40.5s | ida-vuelta -2.0$
15:35:44 p17 | P a4 mny-1 (real -1.20) 762/758 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.1s | V:None None Nones | ida-vuelta None$
15:36:09 p17 | P a2 mny+0 (real -0.20) 763/761 | mid 0.340 spr 5.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:36:15 p17 | P a3 mny+0 (real -0.20) 763/760 | mid 0.350 spr 5.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:36:20 p17 | P a4 mny+0 (real -0.20) 763/759 | mid 0.350 spr 5.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:37:34 p17 | C a2 mny+2 (real +2.49) 761/763 | mid 1.785 spr 6.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:37:42 p17 | C a2 mny+3 (real +3.49) 760/762 | mid 1.990 spr 12.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:37:47 p17 | C a3 mny+3 (real +3.49) 760/763 | mid 2.815 spr 8.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:37:52 p17 | C a2 mny+4 (real +4.49) 759/761 | mid 2.030 spr 14.8% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:38:16 p17 | C a3 mny+4 (real +4.49) 759/762 | mid 2.990 spr 8.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:38:21 p17 | C a4 mny+4 (real +4.49) 759/763 | mid 3.815 spr 6.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:38:39 p17 | C a2 mny+5 (real +5.35) 758/760 | mid 2.005 spr 18.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:39:07 p17 | C a3 mny+5 (real +5.35) 758/761 | mid 3.010 spr 10.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:42:23 p18 | P a3 mny-1 (real -1.39) 762/759 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:42:51 p18 | P a4 mny-1 (real -1.39) 762/758 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.1s | V:None None Nones | ida-vuelta None$
15:43:15 p18 | C a2 mny+0 (real +0.39) 763/765 | mid 0.520 spr 3.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:43:20 p18 | P a2 mny+0 (real -0.39) 763/761 | mid 0.250 spr 8.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:43:25 p18 | C a3 mny+0 (real +0.39) 763/766 | mid 0.540 spr 3.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:43:30 p18 | P a3 mny+0 (real -0.39) 763/760 | mid 0.260 spr 7.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:44:02 p18 | P a2 mny+1 (real +0.77) 764/762 | mid 0.940 spr 4.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:44:12 p18 | C a3 mny+1 (real +1.23) 762/765 | mid 1.145 spr 2.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:44:17 p18 | P a3 mny+1 (real +0.77) 764/761 | mid 1.000 spr 4.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:44:22 p18 | C a4 mny+1 (real +1.23) 762/766 | mid 1.165 spr 2.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:44:27 p18 | P a4 mny+1 (real +0.77) 764/760 | mid 1.010 spr 4.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:44:31 p18 | C a2 mny+2 (real +2.23) 761/763 | mid 1.690 spr 7.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:45:21 p18 | C a2 mny+3 (real +3.10) 760/762 | mid 1.940 spr 9.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:45:29 p18 | C a3 mny+3 (real +3.10) 760/763 | mid 2.630 spr 6.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:45:34 p18 | C a2 mny+4 (real +4.10) 759/761 | mid 2.015 spr 16.4% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:45:59 p18 | C a3 mny+4 (real +4.10) 759/762 | mid 2.925 spr 7.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
